City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Sakaiminato,JP,2022-10-04 04:12:13,35.55,133.2333,81.86,63,95,15.5
277,Boa Vista,BR,2022-10-04 04:15:28,2.8197,-60.6733,78.78,78,40,4.61
278,Lavrentiya,RU,2022-10-04 04:15:28,65.5833,-171.0,38.01,76,45,3.71
279,Majene,ID,2022-10-04 04:15:29,-3.5403,118.9707,83.98,72,43,5.08
280,Namatanai,PG,2022-10-04 04:15:29,-3.6667,152.4333,84.99,69,81,9.1
281,Wattegama,LK,2022-10-04 04:15:29,6.7989,81.4808,88.97,46,100,3.04
282,Joaima,BR,2022-10-04 04:15:30,-16.6542,-41.0306,73.38,80,73,2.57
283,Pine Bluff,US,2022-10-04 04:11:14,34.2284,-92.0032,65.05,51,0,4.61
284,Isangel,VU,2022-10-04 04:15:31,-19.55,169.2667,80.71,69,75,13.8
285,Muravlenko,RU,2022-10-04 04:15:31,63.7898,74.523,39.76,95,100,12.12
286,Redmond,US,2022-10-04 04:15:31,47.674,-122.1215,68.09,74,0,1.01
287,Tefe,BR,2022-10-04 04:15:32,-3.3542,-64.7114,74.52,90,65,1.01
288,Wanning,CN,2022-10-04 04:15:32,18.8003,110.3967,84.2,76,100,6.15
289,Ajdabiya,LY,2022-10-04 04:15:33,30.7554,20.2263,70.32,78,82,6.76
290,Ovsyanka,RU,2022-10-04 04:15:33,55.9575,92.5519,38.37,54,14,2.33
291,Puerto Escondido,MX,2022-10-04 04:15:34,15.85,-97.0667,78.71,82,75,2.95
292,Bairiki,KI,2022-10-04 04:15:34,1.3292,172.9752,86.0,62,20,17.27
293,Briancon,FR,2022-10-04 04:15:35,44.9,6.65,50.36,73,57,0.89
294,Auki,SB,2022-10-04 04:10:58,-8.7676,160.7034,85.53,62,100,3.4
295,Bengkulu,ID,2022-10-04 04:15:35,-3.8004,102.2655,82.35,72,100,6.51
296,Praya,CV,2022-10-04 04:15:36,14.9215,-23.5087,79.34,83,75,11.5
297,Kulhudhuffushi,MV,2022-10-04 04:15:36,6.6221,73.07,81.46,77,95,14.63
298,Saint-Michel-Des-Saints,CA,2022-10-04 04:15:36,46.6834,-73.9159,36.93,68,83,2.33
299,Zhigansk,RU,2022-10-04 04:15:37,66.7697,123.3711,29.84,75,99,12.17
300,Rincon,US,2022-10-04 04:15:37,32.296,-81.2354,61.86,93,0,0.0
301,Itarema,BR,2022-10-04 04:15:20,-2.9248,-39.9167,77.4,80,92,14.7
302,Anloga,GH,2022-10-04 04:15:38,5.7947,0.8973,77.09,88,79,10.11
303,Muros,ES,2022-10-04 04:15:38,42.7762,-9.0603,58.08,94,6,3.2
304,Kutum,SD,2022-10-04 04:15:38,14.2,24.6667,75.13,26,77,8.01
305,Muisne,EC,2022-10-04 04:15:39,0.6,-80.0333,75.18,87,100,10.09
306,Port Lincoln,AU,2022-10-04 04:15:09,-34.7333,135.8667,60.26,83,97,20.89
307,Guatire,VE,2022-10-04 04:15:39,10.4762,-66.5427,78.21,97,48,1.5
308,Zverinogolovskoye,RU,2022-10-04 04:15:40,54.4586,64.8542,43.9,30,88,9.1
309,San Isidro,PE,2022-10-04 04:15:40,-12.1167,-77.05,62.02,83,100,11.5
310,Tromso,NO,2022-10-04 04:15:41,69.6496,18.957,40.37,100,100,3.44
311,Souillac,MU,2022-10-04 04:15:41,-20.5167,57.5167,73.78,73,40,12.66
312,Tatawin,TN,2022-10-04 04:15:42,32.9297,10.4518,68.27,50,0,0.78
313,Varkaus,FI,2022-10-04 04:15:42,62.3153,27.873,41.31,81,100,11.56
314,Ahipara,NZ,2022-10-04 04:15:42,-35.1667,173.1667,59.77,77,82,12.53
315,Maniitsoq,GL,2022-10-04 04:15:43,65.4167,-52.9,32.45,63,95,9.24
316,East Wenatchee Bench,US,2022-10-04 04:15:43,47.4257,-120.2812,70.97,50,0,0.0
317,Pundaguitan,PH,2022-10-04 04:15:43,6.3711,126.1689,82.98,72,99,8.5
318,Rawah,IQ,2022-10-04 04:15:44,34.4816,41.9093,78.4,18,0,8.19
319,Balikpapan,ID,2022-10-04 04:15:44,-1.2675,116.8289,85.19,70,20,3.44
320,Thompson,CA,2022-10-04 04:15:45,55.7435,-97.8558,30.36,86,20,2.3
321,Altay,CN,2022-10-04 04:15:45,47.8667,88.1167,49.5,13,78,2.21
322,Los Llanos De Aridane,ES,2022-10-04 04:15:45,28.6585,-17.9182,75.13,46,0,6.91
323,Lasa,IT,2022-10-04 04:15:46,46.6166,10.7002,50.88,47,9,4.05
324,Suntar,RU,2022-10-04 04:16:46,62.1444,117.6319,34.47,54,91,8.79
325,Zharkent,KZ,2022-10-04 04:16:46,44.1628,80.0,61.99,22,100,4.79
326,Ivankiv,UA,2022-10-04 04:16:47,50.9386,29.8943,42.91,94,100,7.81
327,Ballina,AU,2022-10-04 04:16:47,-28.8667,153.5667,74.01,64,10,9.53
328,Roebourne,AU,2022-10-04 04:16:48,-20.7833,117.1333,82.26,39,0,13.35
329,Paka,MY,2022-10-04 04:16:48,4.6374,103.4368,87.73,70,40,0.0
330,Altus,US,2022-10-04 04:16:48,34.6381,-99.334,66.27,35,0,9.22
331,Brigantine,US,2022-10-04 04:16:49,39.4101,-74.3646,53.02,93,100,13.8
332,Katherine,AU,2022-10-04 04:16:49,-14.4667,132.2667,93.52,40,40,9.22
333,Ponta Do Sol,PT,2022-10-04 04:16:50,32.6667,-17.1,70.43,64,42,3.04
334,Faanui,PF,2022-10-04 04:16:50,-16.4833,-151.75,77.77,78,5,17.22
335,Peace River,CA,2022-10-04 04:16:50,56.2501,-117.286,52.11,62,20,6.91
336,Nuuk,GL,2022-10-04 04:16:51,64.1835,-51.7216,32.61,100,75,1.14
337,Geraldton,AU,2022-10-04 04:16:51,-28.7667,114.6,73.81,49,0,18.41
338,Hay River,CA,2022-10-04 04:16:52,60.8156,-115.7999,40.98,87,77,0.0
339,Kloulklubed,PW,2022-10-04 04:16:52,7.0419,134.2556,86.5,78,100,5.86
340,Kon Tum,VN,2022-10-04 04:16:52,14.35,108.0,85.08,59,72,0.51
341,Turbat,PK,2022-10-04 04:16:53,26.0023,63.044,80.83,71,1,2.62
342,Esperance,AU,2022-10-04 04:16:53,-33.8667,121.9,64.24,72,65,10.18
343,Santo Domingo,DO,2022-10-04 04:16:53,18.5001,-69.9886,81.03,96,100,2.19
344,Nurlat,RU,2022-10-04 04:16:54,54.4277,50.8051,50.99,32,100,15.01
345,Quang Ngai,VN,2022-10-04 04:13:55,15.1167,108.8,85.15,72,81,5.61
346,Severo-Kurilsk,RU,2022-10-04 04:16:55,50.6789,156.125,53.46,72,99,19.08
347,Faya,SA,2022-10-04 04:16:55,18.3851,42.4509,63.12,24,1,5.97
348,Poum,NC,2022-10-04 04:16:55,-20.2333,164.0167,74.26,64,11,17.27
349,Syamzha,RU,2022-10-04 04:16:56,60.0158,41.0614,43.86,94,0,8.46
350,Presidente Olegario,BR,2022-10-04 04:16:56,-18.4178,-46.4181,65.86,82,9,1.52
351,Tautira,PF,2022-10-04 04:16:57,-17.7333,-149.15,76.08,82,30,23.67
352,Terekli-Mekteb,RU,2022-10-04 04:16:57,44.1671,45.8698,63.52,70,99,2.68
353,Urengoy,RU,2022-10-04 04:16:57,65.9667,78.3667,37.6,92,100,11.43
354,Basco,PH,2022-10-04 04:16:58,20.4487,121.9702,83.5,78,47,13.35
355,Alice Springs,AU,2022-10-04 04:16:58,-23.7,133.8833,88.21,40,40,14.97
356,Lata,PT,2022-10-04 04:16:59,40.1629,-8.3327,55.92,57,1,2.84
357,Elk River,US,2022-10-04 04:16:59,45.3038,-93.5672,64.92,67,97,1.01
358,Yangambi,CD,2022-10-04 04:16:59,0.8102,24.4336,66.33,99,81,2.08
359,Mountain Home,US,2022-10-04 04:17:00,43.133,-115.6912,60.28,41,0,6.91
360,Sola,VU,2022-10-04 04:17:00,-13.8833,167.55,80.37,75,18,10.96
361,Blagoyevo,RU,2022-10-04 04:17:00,63.3667,47.9167,44.01,97,100,8.19
362,Whitehorse,CA,2022-10-04 04:17:01,60.7161,-135.0538,47.17,64,40,12.66
363,Kurumkan,RU,2022-10-04 04:17:01,54.3,110.3,34.34,57,99,2.39
364,Avera,US,2022-10-04 04:17:02,33.194,-82.5271,53.65,80,3,4.76
365,Marzuq,YE,2022-10-04 04:17:02,14.4,46.4667,75.54,37,4,3.71
366,Saint Anthony,US,2022-10-04 04:17:02,45.0205,-93.218,64.76,60,0,6.91
367,Pontianak,ID,2022-10-04 04:15:12,-0.0333,109.3333,87.78,66,40,4.61
368,Batesville,US,2022-10-04 04:14:56,35.7698,-91.641,59.95,64,0,3.44
369,Mackenzie,CA,2022-10-04 04:15:08,55.2999,-123.1698,44.82,93,0,0.0
370,Klyuchi,RU,2022-10-04 04:18:03,52.2667,79.1667,41.41,55,1,8.55
371,Nogliki,RU,2022-10-04 04:18:04,51.8333,143.1667,39.78,97,100,15.1
372,Navalmoral De La Mata,ES,2022-10-04 04:18:04,39.8916,-5.5406,70.95,39,14,0.65
373,Plerin,FR,2022-10-04 04:18:05,48.5425,-2.7798,58.19,83,52,1.99
374,Caxhuacan,MX,2022-10-04 04:18:05,20.0667,-97.6,67.66,93,83,1.72
375,Leningradskiy,RU,2022-10-04 04:18:06,69.3833,178.4167,31.17,89,100,4.12
376,Destin,US,2022-10-04 04:18:06,30.3935,-86.4958,73.4,72,0,6.91
377,Ancud,CL,2022-10-04 04:18:06,-41.8697,-73.8203,49.44,95,100,13.27
378,Columbus,US,2022-10-04 04:15:00,39.9612,-82.9988,50.43,86,0,6.91
379,Kaitangata,NZ,2022-10-04 04:18:07,-46.2817,169.8464,44.1,91,92,10.4
380,Yoichi,JP,2022-10-04 04:18:07,43.2039,140.7703,58.33,92,100,15.41
381,Demba,CD,2022-10-04 04:18:08,-5.51,22.2667,67.15,93,38,2.57
382,Nanortalik,GL,2022-10-04 04:18:08,60.1432,-45.2371,36.7,72,4,6.31
383,Cantaura,VE,2022-10-04 04:18:08,9.3057,-64.3584,73.74,92,85,4.94
384,Urumqi,CN,2022-10-04 04:14:02,43.801,87.6005,47.35,25,0,6.71
385,Semporna,MY,2022-10-04 04:18:09,4.4818,118.6112,85.93,64,100,5.48
386,Kaeo,NZ,2022-10-04 04:18:09,-35.1,173.7833,65.32,74,76,6.8
387,Autazes,BR,2022-10-04 04:18:10,-3.5797,-59.1306,74.39,83,16,2.46
388,Mitzic,GA,2022-10-04 04:18:10,0.7821,11.549,66.2,100,98,2.13
389,Sakakah,SA,2022-10-04 04:18:11,29.9697,40.2064,74.77,19,0,3.8
390,Parrita,CR,2022-10-04 04:18:11,9.5201,-84.3225,78.58,88,78,1.3
391,Sobolevo,RU,2022-10-04 04:18:11,54.4299,31.8996,36.25,97,100,12.5
392,Phuket,TH,2022-10-04 04:18:12,8.0,98.25,85.08,79,40,9.22
393,Rantepao,ID,2022-10-04 04:18:12,-2.9701,119.8978,78.62,79,33,3.24
394,Krasnoyarsk,RU,2022-10-04 04:18:13,56.0097,92.7917,37.8,54,16,2.93
395,Puerto Del Rosario,ES,2022-10-04 04:18:13,28.5004,-13.8627,73.15,73,0,9.22
396,Tura,IN,2022-10-04 04:18:13,25.5198,90.2201,78.33,81,100,2.26
397,San Onofre,CO,2022-10-04 04:18:14,9.7359,-75.5263,77.92,91,67,4.9
398,Nome,US,2022-10-04 04:18:14,64.5011,-165.4064,44.67,82,100,11.5
399,Ambunti,PG,2022-10-04 04:18:15,-4.2365,142.8448,94.21,45,76,4.09
400,Ostersund,SE,2022-10-04 04:18:15,63.1792,14.6357,46.85,87,0,5.99
401,Graciano Sanchez,MX,2022-10-04 04:18:15,23.9167,-99.2833,73.0,79,100,1.36
402,Rio Grande,BR,2022-10-04 04:18:16,-32.035,-52.0986,54.41,80,61,9.84
403,Tateyama,JP,2022-10-04 04:18:16,34.9833,139.8667,83.1,71,51,21.92
404,Mnogovershinnyy,RU,2022-10-04 04:18:17,53.9353,139.9242,34.16,77,100,11.63
405,Maler Kotla,IN,2022-10-04 04:18:17,30.5167,75.8833,84.56,48,0,4.34
406,Qaqortoq,GL,2022-10-04 04:18:17,60.7167,-46.0333,34.66,56,0,5.88
407,Pascagoula,US,2022-10-04 04:16:25,30.3658,-88.5561,66.92,95,0,0.0
408,Owo,NG,2022-10-04 04:18:18,7.1962,5.5868,70.16,98,92,2.57
409,Goya,AR,2022-10-04 04:18:18,-29.14,-59.2626,57.67,65,1,7.87
410,Obo,CF,2022-10-04 04:18:19,5.3998,26.4869,66.02,99,100,3.33
411,Mitu,CO,2022-10-04 04:18:19,1.1983,-70.1733,74.26,89,80,1.57
412,Ivdel,RU,2022-10-04 04:18:19,60.6911,60.4206,49.6,88,100,3.29
413,Kahului,US,2022-10-04 04:18:20,20.8947,-156.47,80.62,77,75,12.66
414,Dryden,CA,2022-10-04 04:15:08,49.7833,-92.7503,55.69,88,0,3.44
415,Nang Rong,TH,2022-10-04 04:18:20,14.6377,102.7914,74.23,93,100,3.15
416,Coihaique,CL,2022-10-04 04:15:32,-45.5752,-72.0662,47.01,76,0,2.3
417,Acari,PE,2022-10-04 04:19:21,-15.4311,-74.6158,64.51,71,50,2.24
418,Vrangel,RU,2022-10-04 04:19:21,42.7297,133.0839,51.37,35,75,20.24
419,Henties Bay,NA,2022-10-04 04:19:22,-22.116,14.2845,55.53,90,63,6.22
420,Kirakira,SB,2022-10-04 04:14:42,-10.4544,161.9205,83.98,69,66,9.17
421,Abay,KZ,2022-10-04 04:19:22,49.6311,72.8539,39.58,35,0,14.43
422,Irbil,IQ,2022-10-04 04:19:22,36.1926,44.0106,71.42,23,0,8.05
423,Salalah,OM,2022-10-04 04:19:23,17.0151,54.0924,78.89,78,75,2.3
424,Betanzos,ES,2022-10-04 04:19:23,43.2804,-8.2147,58.12,0,75,2.3
425,Vao,NC,2022-10-04 04:19:24,-22.6667,167.4833,69.31,65,7,16.93
426,Sawakin,SD,2022-10-04 04:19:24,19.1059,37.3321,83.89,64,22,2.55
427,Bagdarin,RU,2022-10-04 04:19:24,54.4333,113.6,31.19,40,98,5.97
428,Hirara,JP,2022-10-04 04:19:25,24.8,125.2833,85.86,74,20,4.61
429,Gizo,SB,2022-10-04 04:19:25,-8.103,156.8419,84.52,69,100,4.25
430,Buchanan,LR,2022-10-04 04:19:25,5.8808,-10.0467,74.88,92,70,2.21
431,Chikitigarh,IN,2022-10-04 04:19:26,19.2,84.6167,77.09,96,100,4.54
432,Biak,ID,2022-10-04 04:19:26,-0.9131,122.8766,83.52,68,34,2.21
433,Soure,BR,2022-10-04 04:19:27,-0.7167,-48.5233,79.88,78,24,14.07
434,Puerto Leguizamo,CO,2022-10-04 04:19:27,-0.1934,-74.7819,75.7,74,86,0.81
435,Bubaque,GW,2022-10-04 04:19:27,11.2833,-15.8333,81.48,75,100,9.93
436,Ilhabela,BR,2022-10-04 04:17:48,-23.7781,-45.3581,67.14,93,100,5.26
437,Bonthe,SL,2022-10-04 04:19:28,7.5264,-12.505,75.78,93,100,5.12
438,Boende,CD,2022-10-04 04:19:28,-0.2167,20.8667,68.45,98,96,1.63
439,Rupea,RO,2022-10-04 04:19:29,46.0333,25.2167,44.78,92,81,9.22
440,Maputo,MZ,2022-10-04 04:18:43,-25.9653,32.5892,73.08,83,75,11.5
441,Fundu Moldovei,RO,2022-10-04 04:19:29,47.5333,25.4,36.07,97,97,4.65
442,Ishigaki,JP,2022-10-04 04:19:30,24.3448,124.1572,86.13,74,20,8.05
443,Hami,CN,2022-10-04 04:19:30,42.8,93.45,59.34,10,45,6.02
444,Tiarei,PF,2022-10-04 04:19:30,-17.5333,-149.3333,77.02,81,13,24.9
445,Haines Junction,CA,2022-10-04 04:19:31,60.7522,-137.5108,40.95,70,100,2.3
446,Palmer,US,2022-10-04 04:18:31,42.1584,-72.3287,49.86,72,100,8.05
447,Palu,ID,2022-10-04 04:19:31,-0.8917,119.8707,85.23,77,91,3.51
448,Mount Isa,AU,2022-10-04 04:19:32,-20.7333,139.5,94.77,23,88,14.97
449,Luan,CH,2022-10-04 04:19:32,46.3592,6.9759,47.46,91,75,3.51
450,Gat,IL,2022-10-04 04:19:32,31.61,34.7642,74.08,100,0,2.59
451,Mosbach,DE,2022-10-04 04:19:33,49.3539,9.1428,46.31,93,68,2.75
452,Takoradi,GH,2022-10-04 04:19:33,4.8845,-1.7554,74.46,94,86,5.48
453,Zlobin,HR,2022-10-04 04:19:34,45.2924,14.6541,51.58,76,40,1.14
454,Talaja,IN,2022-10-04 04:19:34,21.35,72.05,84.15,65,100,9.55
455,Marfino,RU,2022-10-04 04:19:34,55.7028,37.3822,50.16,83,75,17.9
456,Aden,YE,2022-10-04 04:19:35,12.7794,45.0367,86.14,73,0,11.3
457,Buin,CL,2022-10-04 04:19:35,-33.7333,-70.75,55.44,93,99,2.26
458,Port Hawkesbury,CA,2022-10-04 04:19:35,45.6169,-61.3485,48.58,91,0,0.0
459,Akyab,MM,2022-10-04 04:19:36,20.15,92.9,84.49,69,80,4.54
460,Tazovskiy,RU,2022-10-04 04:19:36,67.4667,78.7,36.54,97,100,17.67
461,Monrovia,LR,2022-10-04 04:15:08,6.3005,-10.7969,75.29,90,61,4.34
462,Namibe,AO,2022-10-04 04:19:37,-15.1961,12.1522,65.62,90,55,3.65
463,Annau,TM,2022-10-04 04:15:16,37.8876,58.516,63.9,32,0,2.3
464,Touros,BR,2022-10-04 04:20:37,-5.1989,-35.4608,75.54,80,22,13.35
465,Grindavik,IS,2022-10-04 04:20:38,63.8424,-22.4338,51.75,87,100,17.27
466,Sumbe,AO,2022-10-04 04:20:38,-11.2061,13.8437,71.33,87,12,3.76
467,Chuy,UY,2022-10-04 04:20:38,-33.6971,-53.4616,54.72,62,93,7.99
468,Anacortes,US,2022-10-04 04:20:39,48.5126,-122.6127,62.76,89,75,1.99
469,Viedma,AR,2022-10-04 04:20:39,-40.8135,-62.9967,57.94,57,100,21.45
470,Inirida,CO,2022-10-04 04:20:40,3.8653,-67.9239,75.99,88,97,2.55
471,Parintins,BR,2022-10-04 04:20:40,-2.6283,-56.7358,74.59,84,64,2.35
472,Manubul,PH,2022-10-04 04:20:41,5.4732,120.7986,84.9,68,97,8.52
473,Havre-Saint-Pierre,CA,2022-10-04 04:20:41,50.2334,-63.5986,44.6,93,0,6.91
474,Karratha,AU,2022-10-04 04:20:35,-20.7377,116.8463,83.43,34,0,12.88
475,Samfya,ZM,2022-10-04 04:20:42,-11.3649,29.5565,66.07,45,7,6.93
476,Kuryk,KZ,2022-10-04 04:20:42,43.2,51.65,59.29,30,0,19.46
477,Honningsvag,NO,2022-10-04 04:20:42,70.9821,25.9704,42.55,65,0,9.22
478,Shangrao,CN,2022-10-04 04:20:43,28.4532,117.9686,100.36,32,0,5.46
479,Puerto Penasco,MX,2022-10-04 04:20:43,31.3167,-113.5333,83.91,67,0,1.01
480,Amuntai,ID,2022-10-04 04:20:44,-2.4177,115.2494,88.38,58,82,2.66
481,Rosarito,MX,2022-10-04 04:20:44,32.3333,-117.0333,69.4,81,13,5.97
482,Basoko,CD,2022-10-04 04:20:44,1.2391,23.616,68.86,95,97,2.86
483,Tarko-Sale,RU,2022-10-04 04:20:45,64.9225,77.785,38.59,94,100,12.12
484,Goderich,CA,2022-10-04 04:20:45,43.7501,-81.7165,45.91,93,33,4.61
485,Breves,BR,2022-10-04 04:20:45,-1.6822,-50.4803,74.12,89,32,3.33
486,Necochea,AR,2022-10-04 04:20:46,-38.5473,-58.7368,43.23,92,94,12.62
487,Sovetskiy,RU,2022-10-04 04:19:13,61.3614,63.5842,45.72,98,100,3.15
488,Maragogi,BR,2022-10-04 04:20:46,-9.0122,-35.2225,75.22,75,84,6.04
489,Vilhena,BR,2022-10-04 04:20:47,-12.7406,-60.1458,67.66,96,89,3.36
490,Chara,RU,2022-10-04 04:20:47,56.9064,118.2631,28.49,56,99,4.34
491,Dauphin,CA,2022-10-04 04:20:48,51.1494,-100.0502,50.14,81,75,4.61
492,Lukovetskiy,RU,2022-10-04 04:20:48,64.2956,41.9211,41.31,96,100,9.06
493,Llandrindod Wells,GB,2022-10-04 04:20:48,52.2416,-3.3787,56.39,90,100,11.83
494,Shingu,JP,2022-10-04 04:20:49,33.7333,135.9833,82.69,59,64,11.3
495,Ngunguru,NZ,2022-10-04 04:20:49,-35.6167,174.5,59.04,72,70,3.2
496,Carutapera,BR,2022-10-04 04:20:50,-1.195,-46.02,78.06,82,14,8.48
497,Taoudenni,ML,2022-10-04 04:20:50,22.6783,-3.9836,89.04,18,14,13.6
498,Ararat,AM,2022-10-04 04:20:50,39.8317,44.7049,64.74,35,3,4.12
499,Cangzhou,CN,2022-10-04 04:18:49,38.3167,116.8667,52.72,30,80,11.97
500,Sand,DE,2022-10-04 04:20:51,50.0,10.6,45.75,93,42,1.01
501,Esna,EG,2022-10-04 04:20:51,25.2934,32.554,80.13,39,0,8.5
502,Atherton,GB,2022-10-04 04:20:52,53.5237,-2.4935,58.55,88,88,5.99
503,Afua,BR,2022-10-04 04:20:52,-0.1567,-50.3867,76.57,91,52,7.9
504,Matadi,CD,2022-10-04 04:20:52,-5.8167,13.45,75.51,84,91,3.02
505,Wakema,MM,2022-10-04 04:20:53,16.6,95.1833,86.11,70,14,12.64
506,Vanavara,RU,2022-10-04 04:20:53,60.34,102.2797,33.44,59,30,6.44
507,Mastic Beach,US,2022-10-04 04:20:54,40.7668,-72.8521,52.09,92,100,8.05
508,Kralendijk,BQ,2022-10-04 04:20:54,12.15,-68.2667,82.38,83,20,10.36
509,Ozu,JP,2022-10-04 04:20:54,33.5,132.55,82.02,66,91,11.3
510,Pangody,RU,2022-10-04 04:18:04,65.85,74.4859,38.68,88,100,12.84
511,Kalmunai,LK,2022-10-04 04:21:55,7.4167,81.8167,85.41,58,100,3.13
512,Elko,US,2022-10-04 04:21:56,41.0002,-115.5012,61.23,36,2,11.01
513,Ngerengere,TZ,2022-10-04 04:21:56,-6.75,38.1167,67.51,80,68,1.54
514,Hualmay,PE,2022-10-04 04:21:57,-11.0964,-77.6139,60.87,87,48,9.17
515,Bambanglipuro,ID,2022-10-04 04:21:57,-7.95,110.2833,82.29,71,81,11.27
516,Mawlaik,MM,2022-10-04 04:17:14,23.6333,94.4167,85.91,71,78,2.19
517,Dakar,SN,2022-10-04 04:21:58,14.6937,-17.4441,79.68,74,96,10.47
518,Angoche,MZ,2022-10-04 04:21:58,-16.2325,39.9086,72.03,80,0,6.29
519,Vetlanda,SE,2022-10-04 04:21:59,57.4289,15.0776,41.41,95,4,4.88
520,Thunder Bay,CA,2022-10-04 04:20:35,48.4001,-89.3168,57.18,94,100,2.3
521,Abu Kamal,SY,2022-10-04 04:21:59,34.4506,40.9171,79.27,19,0,9.55
522,Sholokhovskiy,RU,2022-10-04 04:22:00,48.2807,41.0459,52.9,71,98,6.35
523,Mount Gambier,AU,2022-10-04 04:22:00,-37.8333,140.7667,59.77,71,100,12.46
524,Vamdrup,DK,2022-10-04 04:22:01,55.4276,9.2844,53.46,100,100,4.61
525,Zyryanka,RU,2022-10-04 04:22:01,65.75,150.85,28.49,69,100,9.53
526,Gamba,GA,2022-10-04 04:22:01,-2.65,10.0,75.33,83,100,5.55
527,Mandalgovi,MN,2022-10-04 04:22:02,45.7625,106.2708,34.25,27,0,11.16
528,Ketchikan,US,2022-10-04 04:22:02,55.3422,-131.6461,52.27,87,0,9.22
529,Gigmoto,PH,2022-10-04 04:22:03,13.7796,124.39,85.55,72,96,4.54
530,Saint-Pierre,RE,2022-10-04 04:22:03,-21.3393,55.4781,74.88,67,0,3.44
531,Tyulgan,RU,2022-10-04 04:22:04,52.3405,56.166,42.78,36,0,5.75
532,Kismayo,SO,2022-10-04 04:22:04,-0.3582,42.5454,76.68,82,22,11.34
533,Weinan,CN,2022-10-04 04:22:04,34.5036,109.5089,52.43,92,100,2.98
534,Soledad,CO,2022-10-04 04:22:05,10.9184,-74.7646,84.33,89,20,4.61
535,Kawalu,ID,2022-10-04 04:22:05,-7.3817,108.2082,79.9,82,94,4.83
536,Belmonte,BR,2022-10-04 04:22:06,-15.8631,-38.8828,74.14,85,33,9.98
537,Auce,LV,2022-10-04 04:22:06,56.4598,22.9017,48.51,75,100,14.67
538,Igrim,RU,2022-10-04 04:22:07,63.1906,64.4162,41.67,83,100,2.21
539,San Andres,CO,2022-10-04 04:22:07,12.5847,-81.7006,78.82,89,75,2.3
540,Richards Bay,ZA,2022-10-04 04:22:08,-28.783,32.0377,70.09,72,89,13.67
541,Isla Mujeres,MX,2022-10-04 04:22:08,21.2311,-86.731,71.65,68,23,9.82
542,Visby,SE,2022-10-04 04:18:23,57.6409,18.296,52.02,82,75,17.27
543,Sapouy,BF,2022-10-04 04:22:09,11.5544,-1.7736,74.25,84,3,6.04
544,Taywarah,AF,2022-10-04 04:22:09,33.35,64.4167,53.74,15,0,3.83
545,Peniche,PT,2022-10-04 04:22:10,39.3558,-9.3811,60.12,93,1,7.0
546,Kushmurun,KZ,2022-10-04 04:22:10,52.4503,64.6311,42.04,38,3,3.98
547,San Carlos De Bariloche,AR,2022-10-04 04:22:10,-41.1456,-71.3082,45.25,79,75,16.11
548,Wadi Musa,JO,2022-10-04 04:22:11,30.3222,35.4793,64.94,49,0,1.36
549,Baghdad,IQ,2022-10-04 04:18:15,33.3406,44.4009,71.51,33,0,6.91
550,Bulaevo,KZ,2022-10-04 04:22:11,54.9056,70.4439,41.04,44,56,9.82
551,Ossora,RU,2022-10-04 04:22:12,59.2353,163.0719,41.49,75,99,4.29
552,Adrar,MR,2022-10-04 04:22:12,20.5022,-10.0711,87.69,31,60,10.36
553,Eureka,US,2022-10-04 04:22:13,40.8021,-124.1637,59.67,85,25,1.01
554,Fairmont,US,2022-10-04 04:22:13,39.4851,-80.1426,49.12,92,100,3.29
